sample_id,scene,subject,round,step_id,data_split,trap_injected,proposed_move,proposed_dist,proposed_ang,P,O_original,O,F,B_original,B,L_original,L,min_frontal_dist,min_frontal_dist_recomputed,risk_score,risk_entropy,risk_level_entropy,weight_version,threshold_version,collision_count,collision_event,stuck
classroom_B_R10_S033,classroom,B,10,33,validation,False,walk,2.0,0.0,0.0,0.2039,0.0,0.0,0.0,0.0,0.0,0.0,9.81,9.81,0.0714,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S034,classroom,B,10,34,validation,False,walk,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.07,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S035,classroom,B,10,35,validation,False,walk,2.0,0.0,0.0,0.2291,0.0,0.0,0.0,0.0,0.0,0.0,8.73,8.73,0.0802,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S036,classroom,B,10,36,validation,False,walk,2.0,0.0,0.0,0.3077,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,0.1077,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S037,classroom,B,10,37,validation,False,walk,2.0,0.0,0.0,0.464,0.0,0.0,0.0,0.0,0.0,0.0,4.31,4.31,0.1624,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S038,classroom,B,10,38,validation,False,turn,0.0,50.0,0.0008,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,1.82,2.05,0.0002,0.0003193513158168719,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S039,classroom,B,10,39,validation,False,walk,1.5,0.0,0.0012,0.641,0.0,0.0012,0.0,0.0,0.0,0.0,2.34,2.34,0.2246,0.00047902697372530776,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S040,classroom,B,10,40,validation,False,turn,0.0,40.0,0.0055,0.0,0.0,0.0055,0.0,0.4737,0.0,0.0,1.44,1.17,0.0011,0.10594995126162343,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S041,classroom,B,10,41,validation,False,walk,1.5,0.0,0.1359,1.0,1.0,1.0,0.2308,0.3158,0.0,0.0,1.37,1.37,0.4579,0.4683587520813448,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S042,classroom,B,10,42,validation,False,turn,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,0.5,3.48,2.59,0.0,0.26006014051328674,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S043,classroom,B,10,43,validation,False,walk,2.0,0.0,0.0,0.2232,0.0,0.0,0.0,0.0,0.0,0.0,8.96,8.96,0.0781,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S044,classroom,B,10,44,validation,False,walk,2.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,0.0,8.06,8.06,0.0868,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S045,classroom,B,10,45,validation,False,walk,2.0,0.0,0.0,0.3527,0.0,0.0,0.0,0.0,0.0,0.0,5.67,5.67,0.1235,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S046,classroom,B,10,46,validation,False,walk,2.0,0.0,0.0,0.5376,0.0,0.0,0.0,0.0526,0.0,0.0,3.72,3.72,0.1882,0.011520966892081732,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S047,classroom,B,10,47,validation,False,walk,2.0,0.0,0.0009,0.8333,0.0,0.0009,0.1538,0.2632,0.0,0.0,2.4,2.4,0.3457,0.0580079106484672,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S048,classroom,B,10,48,validation,False,turn,0.0,20.0,0.2227,0.0,0.0,0.2227,0.1538,0.4737,0.4,0.5,0.65,0.87,0.1384,0.3835443667089359,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,1,1,0
classroom_B_R10_S049,classroom,B,10,49,validation,False,walk,2.0,0.0,0.0,0.4717,0.0,0.0,0.2308,0.3158,0.5,0.5,4.24,4.24,0.2959,0.26006014051328674,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S050,classroom,B,10,50,validation,True,turn,0.0,-90.0,0.19,0.0,0.0,0.19,1.0,0.0,0.4,0.0,0.69,3.86,0.428,0.07584593750650707,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S051,classroom,B,10,51,validation,False,walk,0.83,0.0,0.852,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.65,0.65,0.9204,0.6182189335939364,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,1,1,0
classroom_B_R10_S052,classroom,B,10,52,validation,False,turn,0.0,90.0,0.7503,0.0,0.0,0.7503,0.8571,1.0,1.0,0.6667,0.18,0.09,0.5501,0.7730748411175178,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,2,1,0
classroom_B_R10_S053,classroom,B,10,53,validation,False,turn,0.0,25.0,0.0022,0.0,0.0,0.0022,0.0,0.4211,0.0,0.5,1.62,1.62,0.0004,0.28400219339482885,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S054,classroom,B,10,54,validation,False,walk,2.0,0.0,0.0,0.5764,0.0,0.0,0.0,0.1053,0.0,0.3889,3.47,3.47,0.2017,0.17153849348836386,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S055,classroom,B,10,55,validation,False,walk,0.8,0.0,0.0411,0.4908,0.0,0.0411,0.0,0.0,0.0,0.1111,1.63,1.63,0.18,0.05882255032780545,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S056,classroom,B,10,56,validation,False,turn,0.0,-90.0,0.1359,0.0,0.0,0.1359,0.8571,0.7895,0.6,0.0,0.77,0.74,0.3872,0.22717382305002848,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S057,classroom,B,10,57,validation,False,turn,0.0,-25.0,0.1419,0.0,0.0,0.1419,0.2308,0.5789,0.5,0.1667,0.76,0.76,0.1591,0.2470841881624543,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S058,classroom,B,10,58,validation,False,walk,1.2,0.0,0.0058,0.5911,0.0,0.0058,0.3077,0.4211,0.5,0.5,2.03,2.03,0.3657,0.2854392743160048,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S059,classroom,B,10,59,validation,False,turn,0.0,-10.0,0.19,0.0,0.0,0.19,0.2308,0.4211,0.5,0.5,0.69,1.69,0.1688,0.35896991478283957,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S060,classroom,B,10,60,validation,False,walk,0.8,0.0,0.0052,0.3902,0.0,0.0052,0.2308,0.3158,0.5,0.5,2.05,2.05,0.2684,0.26213592406609637,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S061,classroom,B,10,61,validation,False,turn,0.0,-30.0,0.0115,0.0,0.0,0.0115,0.0,0.2632,0.0,0.5,1.29,1.29,0.0023,0.25312984878607253,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S062,classroom,B,10,62,validation,False,turn,0.0,-10.0,0.0431,0.0,0.0,0.0431,0.2308,0.4211,0.1,0.0,1.02,2.57,0.0994,0.10943849621293467,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S063,classroom,B,10,63,validation,False,walk,1.8,0.0,0.0001,0.6081,0.0,0.0001,0.2308,0.3158,0.1,0.0,2.96,2.96,0.3036,0.06920952622473206,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S064,classroom,B,10,64,validation,False,turn,0.0,-40.0,0.0008,0.0,0.0,0.0008,0.0,0.3684,0.0,0.0,1.82,1.34,0.0002,0.08100992551815356,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S065,classroom,B,10,65,validation,False,walk,2.0,0.0,0.0,0.4024,0.0,0.0,0.0,0.1053,0.0,0.0,4.97,4.97,0.1408,0.02306383676304575,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S066,classroom,B,10,66,validation,False,walk,2.0,0.0,0.0,0.3454,0.0,0.0,0.0,0.1053,0.0,0.0,5.79,5.79,0.1209,0.02306383676304575,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S067,classroom,B,10,67,validation,False,walk,2.0,0.0,0.0,0.4963,0.0,0.0,0.0769,0.2105,0.0,0.0,4.03,4.03,0.2006,0.046105770547209206,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S068,classroom,B,10,68,validation,False,turn,0.0,-80.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,2.18,1.8,0.0,3.991891447710899e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S069,classroom,B,10,69,validation,False,walk,2.0,0.0,0.009,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.94,1.94,0.3518,0.39918914477108985,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S070,classroom,B,10,70,validation,False,walk,2.0,0.0,0.9644,1.0,1.0,1.0,1.0,1.0,1.0,0.7222,0.34,0.34,0.9929,0.8939412197523955,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S071,classroom,B,10,71,validation,False,turn,0.0,-20.0,0.1545,0.0,0.0,0.1545,0.3846,0.5263,0.3,0.0,0.74,0.81,0.1955,0.17695010072459755,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S072,classroom,B,10,72,validation,False,walk,2.0,0.0,0.0,0.2685,0.0,0.0,0.3846,0.4211,0.5,0.0,7.45,7.45,0.2786,0.0922334440733007,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,6,1,0
classroom_B_R10_S073,classroom,B,10,73,validation,False,turn,0.0,-20.0,0.8249,0.0,0.0,0.8249,0.9231,1.0,0.7,0.5,0.09,0.09,0.5581,0.7392114475475503,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,1,1,0
classroom_B_R10_S074,classroom,B,10,74,validation,False,walk,2.0,0.0,0.9885,1.0,1.0,1.0,0.6154,0.5789,0.5,0.5,0.11,0.11,0.8131,0.7168760227236675,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,17,1,0
classroom_B_R10_S075,classroom,B,10,75,validation,True,turn,0.0,-20.0,0.8249,0.0,0.0,0.8249,0.9231,1.0,0.7,0.5,0.09,0.09,0.5581,0.7392114475475503,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S076,classroom,B,10,76,validation,False,turn,0.0,0.0,0.7941,0.0,0.0,0.7941,0.6154,0.5789,0.5,0.5,0.13,0.13,0.4242,0.6346829778153001,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S077,classroom,B,10,77,validation,False,walk,0.16,0.0,0.9829,0.8421,0.925,0.9829,0.5385,0.5263,0.5,0.5,0.19,0.19,0.7298,0.6985289214560001,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,12,1,0
classroom_B_R10_S078,classroom,B,10,78,validation,False,turn,0.0,-20.0,0.8249,0.0,0.0,0.8249,0.8462,0.9474,0.6,0.5,0.09,0.09,0.5211,0.7276904806554686,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,5,1,0
classroom_B_R10_S079,classroom,B,10,79,validation,False,walk,2.0,0.0,0.9866,1.0,1.0,1.0,0.6923,0.6316,0.5,0.5,0.14,0.14,0.8396,0.7284188925946316,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,9,1,1
classroom_B_R10_S080,classroom,B,10,80,validation,False,walk,2.0,0.0,0.0,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,0.1458,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S081,classroom,B,10,81,validation,False,walk,2.0,0.0,0.0002,0.7407,0.0,0.0002,0.0,0.0,0.0,0.0,2.7,2.7,0.2593,7.983782895421797e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S082,classroom,B,10,82,validation,False,walk,2.0,0.0,0.0,0.5181,0.0,0.0,0.3077,0.3684,0.4,0.0,3.86,3.86,0.329,0.08069057420233669,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S083,classroom,B,10,83,validation,False,turn,0.0,-15.0,0.0012,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,1.74,1.85,0.0002,0.00047902697372530776,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S084,classroom,B,10,84,validation,False,walk,2.0,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,0.0959,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S085,classroom,B,10,85,validation,False,walk,2.0,0.0,0.0,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,5.35,5.35,0.1308,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S086,classroom,B,10,86,validation,False,walk,2.0,0.0,0.0,0.627,0.0,0.0,0.0769,0.2105,0.0,0.0,3.19,3.19,0.2464,0.046105770547209206,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R10_S087,classroom,B,10,87,validation,False,turn,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.5789,0.0,0.0,3.45,1.06,0.0,0.1267963447495459,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
